Location,Street_code,Box_code,Area,Municipality,Province,Country,Lat,Lon
Polokwane North,0699,0750,Polokwane,Capricorn,Limpopo,South Africa,-23.87369,29.5092968
Polokwane-Noord,0699,0750,Polokwane,Capricorn,Limpopo,South Africa,-23.87369,29.5092968
Ga Mabotja,-------,0751,Polokwane,Capricorn,Limpopo,South Africa,-23.5642444,29.1811885
Ga-mabotja,-------,0751,Polokwane,Vhembe,Limpopo,South Africa,-23.5642444,29.1811885
Mabotja,-------,0751,Seshego,Capricorn,Limpopo,South Africa,-23.8030238,29.3690853
Makgofe Supermark,-------,0751,Seshego,Capricorn,Limpopo,South Africa,-23.8658735,29.4014328
Makgofe Supermarket,-------,0751,Seshego,Capricorn,Limpopo,South Africa,-23.8658735,29.4014328
Mokgokong,0751,0751,Seshego,Capricorn,Limpopo,South Africa,-23.8226101,29.3294658
Seshego Sone 1,0699,0751,Seshego,Capricorn,Limpopo,South Africa,-23.8476768,29.3932622
Seshego Zone 1,0699,0751,Seshego,Capricorn,Limpopo,South Africa,-23.8476768,29.3932622
Seshego Zone 5,0751,0742,Polokwane,Capricorn,Limpopo,South Africa,-23.8454478,29.3536405
Seshego Zone 5e,0751,0742,Polokwane,Capricorn,Limpopo,South Africa,-23.8476768,29.3932622
Seshego Zone E,0751,0742,Polokwane,Capricorn,Limpopo,South Africa,-23.8476768,29.3932622
Sebayeng,0752,0752,Polokwane,Capricorn,Limpopo,South Africa,-23.7658358,29.6986103
Westenburg,0699,0752,Polokwane,Capricorn,Limpopo,South Africa,-23.9045587,29.4309914
Ga Makibelo,-------,0753,Manyama,Capricorn,Limpopo,South Africa,-23.662283,29.3925365
Ga-makibelo,-------,0753,Manyama,Capricorn,Limpopo,South Africa,-23.662283,29.3925365
Manyama,-------,0753,Polokwane,Capricorn,Limpopo,South Africa,-23.8961708,29.4486263
Selota,-------,0754,Polokwane,Capricorn,Limpopo,South Africa,-23.9862679,29.5107708
Tooseng,-------,0755,Polokwane,Capricorn,Limpopo,South Africa,-24.447363,29.560067
Chebeng,-------,0756,Polokwane,Capricorn,Limpopo,South Africa,-23.8179635,29.2698489
Ga Selolo,-------,0757,Bakone,Capricorn,Limpopo,South Africa,-23.746652,28.9921599
Ga-selolo,-------,0757,Bakone,Capricorn,Limpopo,South Africa,-23.746652,28.9921599
Hwibi,-------,0758,Juno,Capricorn,Limpopo,South Africa,-23.6725182,28.8975431
Doornspruit,-------,0759,Superbia,Capricorn,Limpopo,South Africa,-24.894136,29.6658513
Superbia,0699,0759,Polokwane,Capricorn,Limpopo,South Africa,-23.9085295,29.44018969999999
Kgohloane,-------,0760,Polokwane,Capricorn,Limpopo,South Africa,-23.7919488,29.3687687
Lenting,-------,0761,Mphahlele,Capricorn,Limpopo,South Africa,-24.4344806,29.51947139999999
Lesetsi,-------,0762,Mphahlele,Capricorn,Limpopo,South Africa,-24.3529923,29.7179897
Makgaba,-------,0763,Sovenga,Capricorn,Limpopo,South Africa,-23.8888188,29.73855
Matshelapata,-------,0764,Boyne,Capricorn,Limpopo,South Africa,-23.9509263,29.7990555
Mmaboi,-------,0765,Polokwane,Capricorn,Limpopo,South Africa,-23.8961708,29.4486263
Mogano,-------,0766,Boyne,Capricorn,Limpopo,South Africa,-23.9509263,29.7990555
Monyoaneng,-------,0767,Lonsdale,Capricorn,Limpopo,South Africa,-23.6233085,29.2509649
Monywaneng,-------,0767,Lonsdale,Capricorn,Limpopo,South Africa,-23.6233085,29.2509649
Morabi,-------,0768,Polokwane,Capricorn,Limpopo,South Africa,-23.8961708,29.4486263
Thogwaneng,-------,0769,Polokwane,Capricorn,Limpopo,South Africa,-24.1858155,29.472601
Utsane,-------,0770,Polokwane,Capricorn,Limpopo,South Africa,-23.9253624,29.1666523
Bonn,-------,0771,Letsitele,Mopani,Limpopo,South Africa,50.73743,7.0982068
Coblentz,-------,0772,Letsitele,Mopani,Limpopo,South Africa,-23.8888182,30.3882242
Ga Mphela,-------,0773,Polokwane,Capricorn,Limpopo,South Africa,-23.8961708,29.4486263
Ga-mphela,-------,0773,Polokwane,Vhembe,Limpopo,South Africa,-23.8961708,29.4486263
Kgabo Park,0774,0774,Polokwane,Capricorn,Limpopo,South Africa,-23.6396146,29.1245896
Kgabopark,0774,0774,Polokwane,Capricorn,Limpopo,South Africa,-23.6396146,29.1245896
Tibedi,-------,0774,Polokwane,Capricorn,Limpopo,South Africa,-23.8961708,29.4486263
Garankapole,-------,0775,Polokwane,Capricorn,Limpopo,South Africa,-23.8961708,29.4486263
Ntloloane,-------,0776,Polokwane,Capricorn,Limpopo,South Africa,-23.8961708,29.4486263
Makhudu,-------,0777,Makhudu,Capricorn,Limpopo,South Africa,-23.0462413,29.9046562
Maribana,-------,0778,Superbia,Capricorn,Limpopo,South Africa,-23.5134767,29.2001113
Mmakgodu,-------,0779,Superbia,Capricorn,Limpopo,South Africa,-23.433333,29.466667
Ambergate,-------,0780,Polokwane,Capricorn,Limpopo,South Africa,-23.8961708,29.4486263
Galedwaba,-------,0781,Polokwane,Capricorn,Limpopo,South Africa,-24.2793774,29.4197821
Balopa,-------,0782,Polokwane,Capricorn,Limpopo,South Africa,-23.8961708,29.4486263
Lamola,-------,0783,Polokwane,Capricorn,Limpopo,South Africa,-23.8961708,29.4486263
Mmotong,0784,0784,Seshego,Capricorn,Limpopo,South Africa,-23.9043712,29.4504724
Mashite,-------,0785,Mphahlele,Sekhukhune,Limpopo,South Africa,-24.3086953,29.7049569
Mogaladi,-------,0786,Dendron,Sekhukhune,Limpopo,South Africa,-24.7646744,29.5368709
Faunapark,0699,0787,Polokwane,Capricorn,Limpopo,South Africa,-23.9065096,29.4861164
Manthata,-------,0788,Superbia,Capricorn,Limpopo,South Africa,-23.3068114,29.2393427
Gaphagodi,-------,0789,Polokwane,Capricorn,Limpopo,South Africa,-23.8658735,29.4014328
Bochum,-------,0790,Bochum,Capricorn,Limpopo,South Africa,-23.2703182,29.1259795
Gidion,-------,0790,Bochum,Capricorn,Limpopo,South Africa,-23.2724351,29.1288873
Thorp Village,-------,0790,Bochum,Capricorn,Limpopo,South Africa,-22.9483015,28.6891853
My Darling,-------,0791,Polokwane,Capricorn,Limpopo,South Africa,-23.0896635,28.804326
Mabale,-------,0792,Polokwane,Capricorn,Limpopo,South Africa,-23.8961708,29.4486263
Gakobe,-------,0793,Polokwane,Capricorn,Limpopo,South Africa,-23.8658735,29.4014328
Sekhung,-------,0794,Polokwane,Capricorn,Limpopo,South Africa,-23.1455611,28.7788273
Madiba Park,0699,0795,Seshego,Capricorn,Limpopo,South Africa,-23.8654749,29.407683
Seshego Ext 73,0699,0795,Polokwane,Vhembe,Limpopo,South Africa,-23.8476768,29.3932622
Seshego Uit 73,0699,0795,Polokwane,Vhembe,Limpopo,South Africa,-23.8476768,29.3932622
Mahwibitsane,-------,0796,Polokwane,Capricorn,Limpopo,South Africa,-23.7004729,29.309062
Ramphele,-------,0797,Polokwane,Capricorn,Limpopo,South Africa,-23.8961708,29.4486263
Magoai,-------,0798,Polokwane,Capricorn,Limpopo,South Africa,-23.8961708,29.4486263
Madibeng,-------,0799,Polokwane,Capricorn,Limpopo,South Africa,-23.8961708,29.4486263
Bandelierkop,-------,0800,Polokwane,Vhembe,Limpopo,South Africa,-23.32103,29.806141
Mamaolo,-------,0801,Polokwane,Capricorn,Limpopo,South Africa,-24.3006846,29.5658654
Sekgopo,-------,0802,Polokwane,Mopani,Limpopo,South Africa,-23.6281719,29.9639357
Garakgoatha,-------,0803,Garakgoatha,Capricorn,Limpopo,South Africa,-24.3533065,29.3685878
Khujwana,-------,0804,Khujwana,Mopani,Limpopo,South Africa,-23.9442173,30.225308
Dithabaneng,-------,0805,Polokwane,Capricorn,Limpopo,South Africa,-24.3616193,29.5832593
Maleboho,-------,0806,Polokwane,Capricorn,Limpopo,South Africa,-22.8985628,28.8322207
Diepsloot,0626,0807,Bochum,Capricorn,Limpopo,South Africa,-25.9395977,28.0127534
Diepsloot Ext 2,0626,0807,Bochum,Capricorn,Limpopo,South Africa,-25.9395977,28.0127534
Diepsloot Uit 2,0626,0807,Bochum,Capricorn,Limpopo,South Africa,-25.9395977,28.0127534
Sengatane,-------,0808,Polokwane,Capricorn,Limpopo,South Africa,-23.8283034,29.2916352
Mushung,-------,0809,Polokwane,Capricorn,Limpopo,South Africa,-23.8961708,29.4486263
Itereleng,-------,0810,Soekmekaar,Capricorn,Limpopo,South Africa,-23.5107651,29.9277947
Morebeng,0810,0810,Soekmekaar,Capricorn,Limpopo,South Africa,-23.5107651,29.9277947
Soekmekaar,0810,0810,Soekmekaar,Capricorn,Limpopo,South Africa,-23.5107651,29.9277947
Mokomene,-------,0811,Mokomene,Capricorn,Limpopo,South Africa,-23.4688397,29.81572409999999
Ramokgopa,0811,0811,Polokwane,Capricorn,Limpopo,South Africa,-23.466667,29.816667
Dwars River,0812,0812,Polokwane,Capricorn,Limpopo,South Africa,-23.45,29.75
Dwarsrivier,0812,0812,Polokwane,Capricorn,Limpopo,South Africa,-24.9368851,30.12761129999999
Gamasubelele,-------,0812,Dwars River,Capricorn,Limpopo,South Africa,-23.45,29.75
Sephukubje,-------,0813,Polokwane,Mopani,Limpopo,South Africa,-23.8982525,29.45037
Paulusweg,-------,0814,Polokwane,Capricorn,Limpopo,South Africa,-23.8961708,29.4486263
Senwamokgope,-------,0815,Duiwelskloof,Mopani,Limpopo,South Africa,-23.4092354,30.1603737
Phangweni,0816,0816,Malamulele,Vhembe,Limpopo,South Africa,-22.9981571,30.69611549999999
Mulima,0817,0817,Mulima,Vhembe,Limpopo,South Africa,-23.3046602,30.0448566
Eisleben,-------,0818,Polokwane,Capricorn,Limpopo,South Africa,-23.5215465,29.8381239
Mabjaneng,-------,0819,Polokwane,Capricorn,Limpopo,South Africa,-23.8961708,29.4486263
Matjeka,-------,0820,Polokwane,Capricorn,Limpopo,South Africa,-23.8961708,29.4486263
Mashobohleng,-------,0821,Polokwane,Capricorn,Limpopo,South Africa,-23.8961708,29.4486263
Mashamaite,-------,0822,Polokwane,Capricorn,Limpopo,South Africa,-23.8961708,29.4486263
Maponto,-------,0823,Polokwane,Capricorn,Limpopo,South Africa,-23.8982525,29.45037
Coopers Park,-------,0824,Polokwane,Capricorn,Limpopo,South Africa,-23.9010219,29.45151599999999
Mooketsi,0825,0825,Polokwane,Mopani,Limpopo,South Africa,-23.5917187,30.0994035
Gazankulu,0826,-------,Giyani,Mopani,Limpopo,South Africa,-23.3072476,30.7062535
Giyani,0826,0826,Giyani,Mopani,Limpopo,South Africa,-23.3072476,30.7062535
Makhosha,-------,0826,Giyani,Mopani,Limpopo,South Africa,-23.2567981,30.74792649999999
Savulani,-------,0826,Giyani,Mopani,Limpopo,South Africa,-23.3072476,30.7062535
Shimange,-------,0826,Shimange,Mopani,Limpopo,South Africa,-23.3925703,30.5897832
Maphalle,-------,0827,Molototsi,Mopani,Limpopo,South Africa,-23.4642415,30.3118375
Molototsi,0827,0827,Giyani,Mopani,Limpopo,South Africa,-23.5029455,30.6537095
Mmakwara,-------,0828,Bochum,Capricorn,Limpopo,South Africa,-23.2724351,29.1288873
Hatshama,-------,0829,Giyani,Mopani,Limpopo,South Africa,-23.253728,30.7503633
Shiviti,-------,0830,Shiviti,Mopani,Limpopo,South Africa,-23.4012946,29.4179324
Eka Homu,-------,0831,Malamulele,Vhembe,Limpopo,South Africa,-23.3120551,30.7953305
Masingita,0832,0832,Giyani,Mopani,Limpopo,South Africa,-23.3102501,30.6946495
Dzumeri,-------,0833,Malamulele,Vhembe,Limpopo,South Africa,-23.5627408,30.7213436
Pipa,-------,0834,Giyani,Mopani,Limpopo,South Africa,-23.3072476,30.7062535
Duiwelskloof,-------,0835,Duiwelskloof,Mopani,Limpopo,South Africa,-23.6568898,30.1762494
Semorishi,-------,0836,Juno,Capricorn,Limpopo,South Africa,-23.6253,28.95682
Modjadji,-------,0837,Modjadji,Mopani,Limpopo,South Africa,-23.6359857,30.3463404
Gakgapane,0838,0838,Gakgapane,Mopani,Limpopo,South Africa,-23.645364,30.2238654
Mokwathi,-------,0838,Gakgapane,Mopani,Limpopo,South Africa,-23.5828481,30.5825901
Kuranta,-------,0839,Giyani,Mopani,Limpopo,South Africa,-23.4589398,30.51783429999999
Nkomo,-------,0840,Giyani,Mopani,Limpopo,South Africa,-23.4107841,30.7838403
Makosha,-------,0841,Giyani,Mopani,Limpopo,South Africa,-23.2567981,30.74792649999999
Nsavulani,-------,0842,Giyani,Mopani,Limpopo,South Africa,-23.3072476,30.7062535
Xikhumba,-------,0843,Giyani,Mopani,Limpopo,South Africa,-23.500482,30.8872137
Vuhehli,-------,0844,Giyani,Mopani,Limpopo,South Africa,-23.3989773,30.8872137
Cracouw Farm,-------,0845,Juno,Capricorn,Limpopo,South Africa,-23.625872,29.0270806
Mahatlani,-------,0846,Giyani,Vhembe,Limpopo,South Africa,-23.3072476,30.7062535
Mahekgwe,-------,0847,Gakgapane,Mopani,Limpopo,South Africa,-23.645364,30.2238654
Gamadikana,-------,0848,Polokwane,Capricorn,Limpopo,South Africa,-23.8961708,29.4486263
Letswatla,-------,0849,Bochum,Capricorn,Limpopo,South Africa,-23.0170465,28.7052225
Aquapark,0850,0850,Tzaneen,Mopani,Limpopo,South Africa,-23.820834,30.15026989999999
Arborpark,0850,0850,Tzaneen,Mopani,Limpopo,South Africa,-23.8334285,30.1603737
Burgersdorp,-------,0850,Tzaneen,Mopani,Limpopo,South Africa,-24.0081982,30.3075124
Flora Park,0850,0850,Tzaneen,Mopani,Limpopo,South Africa,-23.8440503,30.166676
Florapark,0850,0850,Tzaneen,Mopani,Limpopo,South Africa,-23.8440503,30.166676
Premierpark,-------,0850,Tzaneen,Mopani,Limpopo,South Africa,-23.8385926,30.1488264
Tzaneen,0850,0850,Tzaneen,Mopani,Limpopo,South Africa,-23.8319853,30.1358346
Tzaneen Ext 13,0850,0850,Tzaneen,Mopani,Limpopo,South Africa,-23.8319853,30.1358346
Tzaneen Uit 13,0850,0850,Tzaneen,Mopani,Limpopo,South Africa,-23.8319853,30.1358346
Deer Park,-------,0852,Tzaneen,Mopani,Limpopo,South Africa,-23.8319853,30.1358346
Ofcolaco,0854,0854,Tzaneen,Mopani,Limpopo,South Africa,-24.0833333,30.3666667
Thornhill,-------,0856,Tzaneen,Mopani,Limpopo,South Africa,-23.8831623,29.5042451
Lenyenye,0857,0857,Tzaneen,Mopani,Limpopo,South Africa,-23.9740575,30.2671377
Sundyside,-------,0857,Sundyside,Mopani,Limpopo,South Africa,-23.4012946,29.4179324
Nkuri,-------,0858,Giyani,Mopani,Limpopo,South Africa,-23.2544908,30.5405019
Tarentaalrand,-------,0859,Tzaneen,Mopani,Limpopo,South Africa,-23.8170209,30.3030639
Mohlahlareng,-------,0860,Tzaneen,Mopani,Limpopo,South Africa,-24.0093213,30.2714642
Mokgwati,-------,0861,Tzaneen,Mopani,Limpopo,South Africa,-23.5828481,30.5825901
Mokwakwaila,-------,0862,Gakgapane,Mopani,Limpopo,South Africa,-23.6554802,30.2267506
Ramochinyadi,-------,0863,Tzaneen,Mopani,Limpopo,South Africa,-23.621708,30.5949809
Lengeta,-------,0864,Polokwane,Capricorn,Limpopo,South Africa,-23.8961708,29.4486263
Mmamehlabe,-------,0865,Polokwane,Capricorn,Limpopo,South Africa,-23.8961708,29.4486263
Mooilyk,-------,0866,Polokwane,Capricorn,Limpopo,South Africa,-23.8961708,29.4486263
Maboine,-------,0867,Polokwane,Capricorn,Limpopo,South Africa,-23.8658735,29.4014328
Moleketla,-------,0868,Tzaneen,Mopani,Limpopo,South Africa,-23.6837611,30.2887685
Giyani East,-------,0869,Giyani East,Mopani,Limpopo,South Africa,-23.3072476,30.7062535
Giyani-oos,-------,0869,Giyani,Vhembe,Limpopo,South Africa,-23.3072476,30.7062535
Dan Village,0870,-------,Letaba,Mopani,Limpopo,South Africa,-23.9033006,30.2656955
Letaba,0870,0870,Letaba,Mopani,Limpopo,South Africa,-23.9698856,31.7874266
Nkowankowa,0870,0870,Letaba,Mopani,Limpopo,South Africa,-23.8904524,30.30030349999999
Maake,-------,0871,Tzaneen,Mopani,Limpopo,South Africa,-24.0242044,30.2584844
Nwamitwa,0871,0871,Tzaneen,Mopani,Limpopo,South Africa,-23.7325334,30.4087944
Xihoko,-------,0872,Tzaneen,Mopani,Limpopo,South Africa,-23.6469169,30.4847904
Mogopene,-------,0873,Shiluvane,Mopani,Limpopo,South Africa,-24.038993,30.2830007
Pharare,-------,0873,Shiluvane,Mopani,Limpopo,South Africa,-24.0471551,30.3132792
Shiluvane,0873,0873,Tzaneen,Mopani,Limpopo,South Africa,-24.038993,30.2830007
Tours Village,-------,0873,Shiluvane,Mopani,Limpopo,South Africa,-24.1052787,30.2555998
Hovheni,-------,0875,Tzaneen,Mopani,Limpopo,South Africa,-24.09922,30.3325699
Julesburg,-------,0875,Tzaneen,Mopani,Limpopo,South Africa,-24.0986483,30.3291365
Muhlava,-------,0876,Tzaneen,Mopani,Limpopo,South Africa,-23.9702443,30.3924228
Dan,0877,0877,Letaba,Mopani,Limpopo,South Africa,-23.9033006,30.2656955
Mhlaba Cross,-------,0878,Letaba,Mopani,Limpopo,South Africa,-23.9659927,30.2765115
Mhlaba-cross,-------,0878,Letaba,Mopani,Limpopo,South Africa,-23.9659927,30.2765115
Mamatsha,-------,0879,Mamatsha,Capricorn,Limpopo,South Africa,-23.4012946,29.4179324
Medingen Village,0880,-------,Polokwane,Capricorn,Limpopo,South Africa,-23.9419691,29.4227278
Monakhi,-------,0881,Polokwane,Capricorn,Limpopo,South Africa,-24.0901626,29.6701446
Polokwane South,-------,0882,Polokwane,Capricorn,Limpopo,South Africa,-23.8961708,29.4486263
Polokwane-Suid,-------,0882,Polokwane,Capricorn,Limpopo,South Africa,-23.9163478,29.4767429
Thornhill Plaza,0699,0882,Polokwane,Capricorn,Limpopo,South Africa,-23.87369,29.5092968
Woodlands Estate,0699,0882,Polokwane,Vhembe,Limpopo,South Africa,-23.880029,29.4998944
Woodlands Landgoed,0699,0882,Polokwane,Vhembe,Limpopo,South Africa,-23.880029,29.4998944
Nkambako,-------,0883,Polokwane,Capricorn,Limpopo,South Africa,-23.8961708,29.4486263
Abel,-------,0884,Polokwane,Capricorn,Limpopo,South Africa,-23.8961708,29.4486263
Aventura Eiland,0885,0885,Letsitele,Mopani,Limpopo,South Africa,-23.8888182,30.3882242
Aventura Eiland,-------,0885,Aventura Eiland,Mopani,Limpopo,South Africa,-23.6566955,30.67096249999999
Eiland,-------,0885,Eiland,Mopani,Limpopo,South Africa,-23.6566955,30.67096249999999
Letsitele,0885,0885,Letsitele,Mopani,Limpopo,South Africa,-23.8888182,30.3882242
Makgaung,-------,0885,Letsitele,Mopani,Limpopo,South Africa,-23.8888182,30.3882242
Mafarana,-------,0886,Letsitele,Mopani,Limpopo,South Africa,-23.9649008,30.38029939999999
Sedan,-------,0886,Letsitele,Mopani,Limpopo,South Africa,-23.8888182,30.3882242
Tlhotlhokwe,-------,0889,Polokwane,Mopani,Limpopo,South Africa,-23.8961708,29.4486263
Calais,-------,0890,Letsitele,Mopani,Limpopo,South Africa,-24.1344414,30.3493158
Trichardtsdal,0890,0890,Trichardtsdal,Mopani,Limpopo,South Africa,-24.166667,30.4
Moetladimo,0891,0891,Trichardtsdal,Mopani,Limpopo,South Africa,-24.2645451,30.4552057
Paledi,-------,0892,Tzaneen,Mopani,Limpopo,South Africa,-23.890424,29.700632
Turkey,-------,0893,Trichardtsdal,Mopani,Limpopo,South Africa,-24.3161294,30.5034396
Mabins,-------,0894,Polokwane,Capricorn,Limpopo,South Africa,-23.8961708,29.4486263
Gravelotte,-------,0895,Gravelotte,Mopani,Limpopo,South Africa,-23.9509759,30.6185513
Mamabala Ditlou,-------,0896,Trichardtsdal,Mopani,Limpopo,South Africa,-24.166667,30.4
Mamabala-ditlou,-------,0896,Trichardtsdal,Mopani,Limpopo,South Africa,-24.166667,30.4
Buqa,-------,0897,Gakgapane,Capricorn,Limpopo,South Africa,-23.645364,30.2238654
Mabatlani,-------,0898,Polokwane,Capricorn,Limpopo,South Africa,-23.8961708,29.4486263
Mbhetana,-------,0899,Polokwane,Mopani,Limpopo,South Africa,-23.8961708,29.4486263
Antrobus,0900,-------,Messina,Vhembe,Limpopo,South Africa,53.3129046,-2.5375176
Messina,0900,0900,Messina,Vhembe,Limpopo,South Africa,-22.3812506,30.0318547
Messina Ext,0900,-------,Messina,Vhembe,Limpopo,South Africa,-22.3812506,30.0318547
Messina Uit,0900,-------,Messina,Vhembe,Limpopo,South Africa,-22.3812506,30.0318547
Musina,0900,0900,Musina,Vhembe,Limpopo,South Africa,-22.3812506,30.0318547
Tshipise,0901,0901,Louis Trichardt,Vhembe,Limpopo,South Africa,-23.0917835,29.9087384
Hubyeni,-------,0902,Thohoyandou,Vhembe,Limpopo,South Africa,-22.878541,30.4818446
Limpopo,-------,0902,Limpopo,Vhembe,Limpopo,South Africa,-23.4012946,29.4179324
Lwamondo Thondoni,-------,0903,Polokwane,Vhembe,Limpopo,South Africa,-23.0105062,30.3581158
Nancefield,-------,0904,Nancefield,Vhembe,Limpopo,South Africa,-22.3384821,30.0174067
Phangami,-------,0904,Thohoyandou,Vhembe,Limpopo,South Africa,-22.97177,30.4888
Waterpoort,0905,0905,Louis Trichardt,Vhembe,Limpopo,South Africa,-22.90715,29.6189
Lambani,-------,0906,Sibasa,Vhembe,Limpopo,South Africa,-22.7066456,30.8150768
Folovhodwe,-------,0907,Sibasa,Vhembe,Limpopo,South Africa,-22.5859267,30.4328824
Alldays,0909,0909,Louis Trichardt,Capricorn,Limpopo,South Africa,-23.0917835,29.9087384
Motlhele,-------,0910,Polokwane,Mopani,Limpopo,South Africa,-23.8961708,29.4486263
Taulome,-------,0912,Polokwane,Mopani,Limpopo,South Africa,-23.8982525,29.45037
Thorp,-------,0913,Polokwane,Capricorn,Limpopo,South Africa,-22.9483015,28.6891853
Tsietsi Mashinini,-------,0914,Polokwane,Capricorn,Limpopo,South Africa,-23.8961708,29.4486263
Tsietsi-mashinini,-------,0914,Polokwane,Vhembe,Limpopo,South Africa,-23.8961708,29.4486263
Nwamankena,-------,0915,Giyani,Mopani,Limpopo,South Africa,-23.3757035,30.525031
Tshebedi,-------,0916,Juno,Capricorn,Limpopo,South Africa,-23.625872,29.0270806
Mbokota,-------,0917,Louis Trichardt,Vhembe,Limpopo,South Africa,-23.2029798,30.0939635
Thamagane,-------,0918,Thamagane,Capricorn,Limpopo,South Africa,-24.3878676,29.5296214
Ditenteng,-------,0919,Ditenteng,Capricorn,Limpopo,South Africa,-23.6788296,29.2306255
Elti Villas,0920,0922,Louis Trichardt,Vhembe,Limpopo,South Africa,-23.0559501,29.9256259
Elti Villas,0920,-------,Elti Villas,Vhembe,Limpopo,South Africa,-23.0559501,29.9256259
Elti Villas Ext 1,0920,0920,Louis Trichardt,Vhembe,Limpopo,South Africa,-23.0559501,29.9256259
Elti Villas Uit 1,0920,0920,Louis Trichardt,Vhembe,Limpopo,South Africa,-23.0559501,29.9256259
Louis Trichardt,-------,0920,Louis Trichardt,Vhembe,Limpopo,South Africa,-23.0462413,29.9046562
Louis Trichardt,0920,0920,Makhado,Vhembe,Limpopo,South Africa,-23.0462413,29.9046562
Makhado,0920,0920,Makhado,Vhembe,Limpopo,South Africa,-23.0462413,29.9046562
Sinthumule,0921,0921,Louis Trichardt,Vhembe,Limpopo,South Africa,-23.0994536,29.7638719
Elti Villas,0920,0922,Louis Trichardt,Vhembe,Limpopo,South Africa,-23.0559501,29.9256259
Buysdorp,0923,0923,Louis Trichardt,Vhembe,Limpopo,South Africa,-23.066667,29.4
Vivo,0924,0924,Louis Trichardt,Vhembe,Limpopo,South Africa,-23.0432422,29.2766931
Mopane,0925,0925,Louis Trichardt,Vhembe,Limpopo,South Africa,-22.61606,29.85858
Vhulaudzi,-------,0926,Sibasa,Vhembe,Limpopo,South Africa,-22.878541,30.4818446
Bonisani,0927,0927,Malamulele,Vhembe,Limpopo,South Africa,-22.9981571,30.69611549999999
Saselamani,0928,0928,Malamulele,Vhembe,Limpopo,South Africa,-22.9981571,30.69611549999999
Levubu,0929,0929,Levubu,Vhembe,Limpopo,South Africa,-23.083333,30.283333
Vongani,0930,0930,Giyani,Mopani,Limpopo,South Africa,-23.3166667,30.7166667
Blinkwater,-------,0931,Giyani,Mopani,Limpopo,South Africa,-23.4110406,30.3349024
Vuyani,0931,0931,Giyani,Mopani,Limpopo,South Africa,-23.3072476,30.7062535
Nwamanungu,0932,0932,Giyani,Mopani,Limpopo,South Africa,-23.3072476,30.7062535
Khomanani,0933,0933,Giyani,Mopani,Limpopo,South Africa,-23.2628058,30.3824608
Majosi,-------,0933,Giyani,Mopani,Limpopo,South Africa,-23.2220713,30.3406679
Mara,0934,-------,Louis Trichardt,Vhembe,Limpopo,South Africa,-23.03528,29.65833
Valdezia,0935,0935,Louis Trichardt,Vhembe,Limpopo,South Africa,-23.1150454,30.1993381
Makhado,-------,0936,Thohoyandou,Vhembe,Limpopo,South Africa,-23.0462413,29.9046562
Fumani,-------,0937,Louis Trichardt,Vhembe,Limpopo,South Africa,-23.0462413,29.9046562
Tshilwavhusiku,-------,0938,Tshilwavhusiku,Vhembe,Limpopo,South Africa,-23.097639,29.7424262
Mabetha Mamadi,-------,0939,Louis Trichardt,Vhembe,Limpopo,South Africa,-23.0462413,29.9046562
Kutama,0940,0940,Louis Trichardt,Vhembe,Limpopo,South Africa,-23.0708281,29.6476972
Kutama Village,0940,0940,Louis Trichardt,Vhembe,Limpopo,South Africa,-23.0410176,29.8883785
Masakona,0941,0941,Giyani,Vhembe,Limpopo,South Africa,-23.2758042,30.2479434
Masakona Village,0941,0941,Giyani,Vhembe,Limpopo,South Africa,-23.2758042,30.2479434
Mashamba,0942,0942,Louis Trichardt,Vhembe,Limpopo,South Africa,-23.0462413,29.9046562
Mashau,0943,0943,Louis Trichardt,Vhembe,Limpopo,South Africa,-23.1462262,30.1978952
Masia,0944,0944,Giyani,Mopani,Limpopo,South Africa,-23.3072476,30.7062535
Shayandima,-------,0945,Shayandima,Vhembe,Limpopo,South Africa,-23.0119217,30.4213592
Muila,-------,0946,Muila,Vhembe,Limpopo,South Africa,-23.3637166,29.9812799
Mulenzhe,-------,0947,Mulenzhe,Vhembe,Limpopo,South Africa,-22.9975008,30.5653251
Mundzhedzi,0948,0948,Louis Trichardt,Vhembe,Limpopo,South Africa,-23.2142097,29.9935415
Munzhedzi,0948,0948,Louis Trichardt,Vhembe,Limpopo,South Africa,-23.2142097,29.9935415
Vleifontein Loc,-------,0948,Munzhedzi,Vhembe,Limpopo,South Africa,-23.213499,29.9918906
Muwaweni,0949,0949,Louis Trichardt,Vhembe,Limpopo,South Africa,-23.0917835,29.9087384
Muwaweni Village,0949,0949,Louis Trichardt,Vhembe,Limpopo,South Africa,-23.3282925,30.1112911
Thohoyandou,0950,0950,Thohoyandou,Vhembe,Limpopo,South Africa,-22.9748857,30.4444046
Thohoyandou Block F,0950,0950,Thohoyandou,Vhembe,Limpopo,South Africa,-22.878541,30.4818446
Thohoyandou Block G,0950,0950,Thohoyandou,Vhembe,Limpopo,South Africa,-22.9673798,30.4868963
Thohoyandou Block K,0950,0950,Thohoyandou,Vhembe,Limpopo,South Africa,-22.878541,30.4818446
Thohoyandou Block Q,0950,0950,Thohoyandou,Vhembe,Limpopo,South Africa,-22.878541,30.4818446
Thohoyandou Blok F,0950,0950,Thohoyandou,Vhembe,Limpopo,South Africa,-22.878541,30.4818446
Thohoyandou Blok G,0950,0950,Thohoyandou,Vhembe,Limpopo,South Africa,-22.9673798,30.4868963
