
Eastern Cape,Port Alfred,Douglas Mgagatha Street,-33.559831,26.897075                                                                                         ,

Eastern Cape,Port Alfred,Douglas Mgagatha Street,-33.560567,26.896351                                                                                         ,

Eastern Cape,Port Alfred,Douglas Mgagatha Street,-33.561365,26.897873                                                                                         ,

Eastern Cape,Port Alfred,Dove Lane 12.59,-33.593471,26.897735                                                                                                 ,

Eastern Cape,Port Alfred,Dover Street,-33.608206,26.876483                                                                                                    ,

Eastern Cape,Port Alfred,Eagle Lane,-33.605996,26.880708                                                                                                      ,

Eastern Cape,Port Alfred,Elliot Lane,-33.588813,26.892054                                                                                                     ,

Eastern Cape,Port Alfred,End Street,-33.587173,26.908774                                                                                                      ,

Eastern Cape,Port Alfred,Evans Lane,-33.589119,26.891747                                                                                                      ,

Eastern Cape,Port Alfred,Fairlie Lane,-33.597224,26.879432                                                                                                    ,

Eastern Cape,Port Alfred,Fairlie Road,-33.599451,26.88292                                                                                                     ,

Eastern Cape,Port Alfred,Falcon Street,-33.602109,26.881292                                                                                                   ,

Eastern Cape,Port Alfred,Farnham Street,-33.613506,26.875333                                                                                                  ,

Eastern Cape,Port Alfred,Fern Street,-33.582711,26.891829                                                                                                     ,

Eastern Cape,Port Alfred,Ferndale Lane,-33.590776,26.893217                                                                                                   ,

Eastern Cape,Port Alfred,Ferndale Road,-33.590818,26.894835                                                                                                   ,

Eastern Cape,Port Alfred,Ferndale Road,-33.591754,26.89541                                                                                                    ,

Eastern Cape,Port Alfred,Fernhurst Close,-33.616521,26.872452                                                                                                 ,

Eastern Cape,Port Alfred,Findon Street,-33.613822,26.874463                                                                                                   ,

Eastern Cape,Port Alfred,Ford Street,-33.580109,26.897027                                                                                                     ,

Eastern Cape,Port Alfred,Forest Hill,-33.607432,26.876384                                                                                                     ,

Eastern Cape,Port Alfred,Frame Lily Road,-33.615483,26.879224                                                                                                 ,

Eastern Cape,Port Alfred,Francolin Road,-33.605522,26.893238                                                                                                  ,

Eastern Cape,Port Alfred,Frankenfeld Place,-33.590696,26.868552                                                                                               ,

Eastern Cape,Port Alfred,Freeman Crescent,-33.583519,26.895247                                                                                                ,

Eastern Cape,Port Alfred,Freeman Crescent,-33.583752,26.896276                                                                                                ,

Eastern Cape,Port Alfred,French Street,-33.591932,26.869829                                                                                                   ,

Eastern Cape,Port Alfred,Fresh Water Road,-33.614317,26.879434                                                                                                ,

Eastern Cape,Port Alfred,Fresh Water Road,-33.615406,26.878482                                                                                                ,

Eastern Cape,Port Alfred,Galphin Close,-33.58778,26.904323                                                                                                    ,

Eastern Cape,Port Alfred,Gannet Road,-33.610576,26.888913                                                                                                     ,

Eastern Cape,Port Alfred,Ganton Close,-33.613331,26.88401                                                                                                     ,

Eastern Cape,Port Alfred,Geerts Lane,-33.587792,26.892774                                                                                                     ,

Eastern Cape,Port Alfred,George Street,-33.594233,26.876701                                                                                                   ,

Eastern Cape,Port Alfred,George Street,-33.595721,26.879098                                                                                                   ,

Eastern Cape,Port Alfred,George Street,-33.598434,26.883547                                                                                                   ,

Eastern Cape,Port Alfred,Gleneagle Drive,-33.60474,26.888043                                                                                                  ,

Eastern Cape,Port Alfred,Gleneagles Drive,-33.604743,26.892861                                                                                                ,

Eastern Cape,Port Alfred,Gleneagles Drive,-33.605318,26.890269                                                                                                ,

Eastern Cape,Port Alfred,Gluckman Roiad,-33.593675,26.885812                                                                                                  ,

Eastern Cape,Port Alfred,Grand Road,-33.600636,26.893219                                                                                                      ,

Eastern Cape,Port Alfred,Green Lane,-33.602525,26.878578                                                                                                      ,

Eastern Cape,Port Alfred,Greenmantle Drive,-33.606087,26.887441                                                                                               ,

Eastern Cape,Port Alfred,Greenmantle Drive,-33.611104,26.887645                                                                                               ,

Eastern Cape,Port Alfred,Greenmantle Drive,-33.61288,26.884032                                                                                                ,

Eastern Cape,Port Alfred,Groenvlei Road,-33.582314,26.898551                                                                                                  ,

Eastern Cape,Port Alfred,Hallier Street,-33.584297,26.905729                                                                                                  ,

Eastern Cape,Port Alfred,Hallier Street,-33.585926,26.911255                                                                                                  ,

Eastern Cape,Port Alfred,Halstead Lane,-33.591415,26.897908                                                                                                   ,

Eastern Cape,Port Alfred,Halstead Road,-33.591137,26.898551                                                                                                   ,

Eastern Cape,Port Alfred,Hards Street,-33.601075,26.890158                                                                                                    ,

Eastern Cape,Port Alfred,Hards Street,-33.602898,26.891383                                                                                                    ,

Eastern Cape,Port Alfred,Hastings Place,-33.615931,26.86962                                                                                                   ,

Eastern Cape,Port Alfred,Hastings Place,-33.616035,26.869151                                                                                                  ,

Eastern Cape,Port Alfred,Havelock Street 18.89M,-33.591711,26.868366                                                                                          ,

Eastern Cape,Port Alfred,Henry Nourse Street,-33.604318,26.881839                                                                                             ,

Eastern Cape,Port Alfred,Henry St.,-33.593001,26.875682                                                                                                       ,

Eastern Cape,Port Alfred,Henry Street,-33.593916,26.874727                                                                                                    ,

Eastern Cape,Port Alfred,Henry Street,-33.596054,26.872824                                                                                                    ,

Eastern Cape,Port Alfred,Heron Street,-33.599515,26.87981                                                                                                     ,

Eastern Cape,Port Alfred,Heron Street,-33.601373,26.879914                                                                                                    ,

Eastern Cape,Port Alfred,Hewson Lane,-33.589775,26.891171                                                                                                     ,

Eastern Cape,Port Alfred,High Level Road,-33.591499,26.864839                                                                                                 ,

Eastern Cape,Port Alfred,High Street,-33.587454,26.907591                                                                                                     ,

Eastern Cape,Port Alfred,High Street,-33.590641,26.901905                                                                                                     ,

Eastern Cape,Port Alfred,Hill Street,-33.597414,26.880372                                                                                                     ,

Eastern Cape,Port Alfred,Hilpert Road,-33.582278,26.89737                                                                                                     ,

Eastern Cape,Port Alfred,Hirtzel Road,-33.600832,26.894296                                                                                                    ,

Eastern Cape,Port Alfred,Hockey Road,-33.591661,26.901473                                                                                                     ,

Eastern Cape,Port Alfred,Hockey Road,-33.59243,26.900365                                                                                                      ,

Eastern Cape,Port Alfred,Holloway Ave.,-33.58051,26.893874                                                                                                    ,

Eastern Cape,Port Alfred,Holloway Avenue,-33.57959,26.895806                                                                                                  ,

Eastern Cape,Port Alfred,Holloway Avenue,-33.5801,26.894326                                                                                                   ,

Eastern Cape,Port Alfred,Hornbill Lane,-33.590562,26.890909                                                                                                   ,

Eastern Cape,Port Alfred,Horndean Street,-33.614382,26.873568                                                                                                 ,

Eastern Cape,Port Alfred,Horton Road,-33.587058,26.900386                                                                                                     ,

Eastern Cape,Port Alfred,Hove Street,-33.614586,26.872742                                                                                                     ,

Eastern Cape,Port Alfred,Ing'ang'ane Street,-33.557596,26.89516                                                                                               ,

Eastern Cape,Port Alfred,Jack's Close,-33.589128,26.8945                                                                                                      ,

Eastern Cape,Port Alfred,Keey Road,-33.602316,26.883063                                                                                                       ,

Eastern Cape,Port Alfred,Keey Street,-33.598074,26.876196                                                                                                     ,

Eastern Cape,Port Alfred,Kelly Lane,-33.595618,26.880575                                                                                                      ,

Eastern Cape,Port Alfred,Khozi Street,-33.557684,26.898769                                                                                                    ,

Eastern Cape,Port Alfred,Khwalimanji Street,-33.557667,26.89672                                                                                               ,

Eastern Cape,Port Alfred,Khwalimanji Street,-33.559117,26.89736                                                                                               ,

Eastern Cape,Port Alfred,Kingfished Road,-33.611499,26.888877                                                                                                 ,

Eastern Cape,Port Alfred,Kivido Road,-33.58086,26.897939                                                                                                      ,

Eastern Cape,Port Alfred,Kivido Road,-33.581864,26.892525                                                                                                     ,

Eastern Cape,Port Alfred,Kivido Road,-33.582716,26.894486                                                                                                     ,

Eastern Cape,Port Alfred,Kowie Street,-33.586041,26.903511                                                                                                    ,

Eastern Cape,Port Alfred,Lambert Road,-33.603794,26.880231                                                                                                    ,

Eastern Cape,Port Alfred,Lancaster Lane,-33.589455,26.896425                                                                                                  ,

Eastern Cape,Port Alfred,Lancaster Lane,-33.589576,26.894513                                                                                                  ,

Eastern Cape,Port Alfred,Lancing Street,-33.615083,26.871866                                                                                                  ,

Eastern Cape,Port Alfred,Lelie Street,-33.583694,26.892182                                                                                                    ,

Eastern Cape,Port Alfred,Lewis Street,-33.615524,26.870978                                                                                                    ,

Eastern Cape,Port Alfred,Liebowitz Lane,-33.587107,26.893293                                                                                                  ,

Eastern Cape,Port Alfred,Link Road,-33.589825,26.867616                                                                                                       ,

Eastern Cape,Port Alfred,Link Road,-33.590575,26.866903                                                                                                       ,

Eastern Cape,Port Alfred,Link Road,-33.591033,26.866461                                                                                                       ,

Eastern Cape,Port Alfred,Links Road,-33.601708,26.884922                                                                                                      ,

Eastern Cape,Port Alfred,Lloyd Lane,-33.595635,26.872522                                                                                                      ,

Eastern Cape,Port Alfred,Loeries Road,-33.606348,26.891491                                                                                                    ,

Eastern Cape,Port Alfred,Main Road,-33.578995,26.895453                                                                                                       ,

Eastern Cape,Port Alfred,Main Road,-33.590806,26.889513                                                                                                       ,

Eastern Cape,Port Alfred,Main Road,-33.59264,26.895059                                                                                                        ,

Eastern Cape,Port Alfred,Main Street,-33.592307,26.88484                                                                                                      ,

Eastern Cape,Port Alfred,Malgas Road,-33.581413,26.898039                                                                                                     ,

Eastern Cape,Port Alfred,Masonic Steet,-33.58954,26.881694                                                                                                    ,

Eastern Cape,Port Alfred,Masonic Steet,-33.592322,26.884269                                                                                                   ,

Eastern Cape,Port Alfred,Medolino Lane,-33.602316,26.888457                                                                                                   ,

Eastern Cape,Port Alfred,Merlin Drive,-33.5951,26.875092                                                                                                      ,

Eastern Cape,Port Alfred,Mgwenye Street,-33.562086,26.896252                                                                                                  ,

Eastern Cape,Port Alfred,Mgwenye Street,-33.562865,26.895262                                                                                                  ,

Eastern Cape,Port Alfred,Mgwenye Street,-33.562923,26.895489                                                                                                  ,

Eastern Cape,Port Alfred,Mgwenye Street,-33.564967,26.89589                                                                                                   ,

Eastern Cape,Port Alfred,Miles Street,-33.593295,26.877973                                                                                                    ,

Eastern Cape,Port Alfred,Miles Street,-33.594517,26.879974                                                                                                    ,

Eastern Cape,Port Alfred,Milkwood Avenue,-33.607884,26.889311                                                                                                 ,

Eastern Cape,Port Alfred,Mission Street,-33.598243,26.882106                                                                                                  ,

Eastern Cape,Port Alfred,Moodie Avenue,-33.58753,26.896843                                                                                                    ,

Eastern Cape,Port Alfred,Mqokolo Street,-33.563991,26.895988                                                                                                  ,

Eastern Cape,Port Alfred,Muirfield Avenue,-33.606239,26.889274                                                                                                ,

Eastern Cape,Port Alfred,Muisvogel Road,-33.583539,26.892761                                                                                                  ,

Eastern Cape,Port Alfred,Muisvogel Road,-33.587398,26.888976                                                                                                  ,

Eastern Cape,Port Alfred,Muller Drive,-33.600487,26.891502                                                                                                    ,

Eastern Cape,Port Alfred,Muller Drive,-33.602391,26.892621                                                                                                    ,

Eastern Cape,Port Alfred,Mzuvukile Mkrakra Street,-33.560508,26.895045                                                                                        ,

Eastern Cape,Port Alfred,Mzuvukile Mkrakra Street,-33.561597,26.896503                                                                                        ,

Eastern Cape,Port Alfred,Nel Lane,-33.586774,26.893573                                                                                                        ,

Eastern Cape,Port Alfred,Nelson Road,-33.582156,26.897794                                                                                                     ,

Eastern Cape,Port Alfred,Ngxangxosi Street,-33.556492,26.900707                                                                                               ,

Eastern Cape,Port Alfred,Nohenke Street,-33.558178,26.895506                                                                                                  ,

Eastern Cape,Port Alfred,Nohenke Street,-33.559065,26.89623                                                                                                   ,

Eastern Cape,Port Alfred,North Street,-33.585338,26.906644                                                                                                    ,

Eastern Cape,Port Alfred,North Street,-33.587389,26.903417                                                                                                    ,

Eastern Cape,Port Alfred,Nosithile Manengane Street,-33.560721,26.89774                                                                                       ,

Eastern Cape,Port Alfred,Ntikwana Street,-33.55746,26.897767                                                                                                  ,

Eastern Cape,Port Alfred,Ntunzi Steet,-33.563069,26.89626                                                                                                     ,

Eastern Cape,Port Alfred,Nximfa Street,-33.563548,26.896106                                                                                                   ,

Eastern Cape,Port Alfred,Ocean View Lane,-33.596286,26.901266                                                                                                 ,

Eastern Cape,Port Alfred,Ocean View Place,-33.592022,26.864277                                                                                                ,

Eastern Cape,Port Alfred,Oriole Road,-33.602669,26.89632                                                                                                      ,

Eastern Cape,Port Alfred,Orpen Lane,-33.589589,26.891759                                                                                                      ,

Eastern Cape,Port Alfred,Park Avenue,-33.589965,26.899336                                                                                                     ,

Eastern Cape,Port Alfred,Park Road,-33.590544,26.897053                                                                                                       ,

Eastern Cape,Port Alfred,Park Road,-33.590872,26.896298                                                                                                       ,

Eastern Cape,Port Alfred,Penrith Close,-33.613619,26.882903                                                                                                   ,

Eastern Cape,Port Alfred,Phindile Nyathela Street,-33.562738,26.897571                                                                                        ,

Eastern Cape,Port Alfred,Pike Lane,-33.592749,26.877914                                                                                                       ,

Eastern Cape,Port Alfred,Pike Lane,-33.593403,26.877231                                                                                                       ,

Eastern Cape,Port Alfred,Pirie Lane,-33.593112,26.87656                                                                                                       ,

Eastern Cape,Port Alfred,Plantation Road,-33.591825,26.866963                                                                                                 ,

Eastern Cape,Port Alfred,Plover Street,-33.600692,26.881712                                                                                                   ,

Eastern Cape,Port Alfred,Port Francis Crescent,-33.591564,26.902                                                                                              ,

Eastern Cape,Port Alfred,Porter Lane,-33.592042,26.878531                                                                                                     ,

Eastern Cape,Port Alfred,Porter Street,-33.592166,26.879416                                                                                                   ,

Eastern Cape,Port Alfred,Preston Lane,-33.59013,26.890948                                                                                                     ,

Eastern Cape,Port Alfred,Prince's Avenue,-33.601551,26.888089                                                                                                 ,

Eastern Cape,Port Alfred,Prospect Street,-33.589769,26.905605                                                                                                 ,

Eastern Cape,Port Alfred,Protea Street,-33.584254,26.892969                                                                                                   ,

Eastern Cape,Port Alfred,Putt Road,-33.591998,26.902508                                                                                                       ,

Eastern Cape,Port Alfred,Putt Road,-33.592893,26.900721                                                                                                       ,

Eastern Cape,Port Alfred,Riverside Drive,-33.590904,26.880389                                                                                                 ,

Eastern Cape,Port Alfred,Riverside Drive,-33.590959,26.878997                                                                                                 ,

Eastern Cape,Port Alfred,Robertson Road,-33.597972,26.885014                                                                                                  ,

Eastern Cape,Port Alfred,Saltvlei Road,-33.604915,26.882814                                                                                                   ,

Eastern Cape,Port Alfred,Saltvlei Road,-33.608101,26.879762                                                                                                   ,

Eastern Cape,Port Alfred,Saltvlei Road,-33.610483,26.879451                                                                                                   ,

Eastern Cape,Port Alfred,Saltvlei Road,-33.613936,26.880568                                                                                                   ,

Eastern Cape,Port Alfred,Scheepers Street,-33.583169,26.895864                                                                                                ,

Eastern Cape,Port Alfred,Seaford Street,-33.609926,26.876866                                                                                                  ,

Eastern Cape,Port Alfred,Seaview Terrace,-33.589191,26.906387                                                                                                 ,

Eastern Cape,Port Alfred,September Street,-33.582655,26.8964                                                                                                  ,

Eastern Cape,Port Alfred,Seringa Square,-33.596248,26.878412                                                                                                  ,

Eastern Cape,Port Alfred,Seringa Square,-33.596793,26.877903                                                                                                  ,

Eastern Cape,Port Alfred,Seringa Square,-33.596806,26.878638                                                                                                  ,

Eastern Cape,Port Alfred,Settlers Way,-33.592537,26.882538                                                                                                    ,

Eastern Cape,Port Alfred,Settlers Way,-33.594404,26.88398                                                                                                     ,

Eastern Cape,Port Alfred,Sevenoaks Street,-33.610591,26.876161                                                                                                ,

Eastern Cape,Port Alfred,Sheila's Place,-33.592665,26.871832                                                                                                  ,

Eastern Cape,Port Alfred,Sheila's Place,-33.592812,26.871257                                                                                                  ,

Eastern Cape,Port Alfred,Shelly Beach Road,-33.612231,26.887174                                                                                               ,

Eastern Cape,Port Alfred,Smith Road,-33.597767,26.889147                                                                                                      ,

Eastern Cape,Port Alfred,Smith Street,-33.59943,26.886324                                                                                                     ,

Eastern Cape,Port Alfred,Snelgar Lane,-33.59106,26.890897                                                                                                     ,

Eastern Cape,Port Alfred,South Downs Avenue,-33.614097,26.877506                                                                                              ,

Eastern Cape,Port Alfred,South Downs Avenue,-33.616004,26.87246                                                                                               ,

Eastern Cape,Port Alfred,Southwell Road,-33.595346,26.877786                                                                                                  ,

Eastern Cape,Port Alfred,Sports Road,-33.592842,26.896106                                                                                                     ,

Eastern Cape,Port Alfred,Sports Road,-33.593952,26.897681                                                                                                     ,

Eastern Cape,Port Alfred,St. Andrew's Road,-33.602773,26.886271                                                                                               ,

Eastern Cape,Port Alfred,Stanley Reed Avenue,-33.592294,26.865564                                                                                             ,

Eastern Cape,Port Alfred,Stewart Road,-33.600889,26.888397                                                                                                    ,

Eastern Cape,Port Alfred,Stocks Avenue,-33.591578,26.879508                                                                                                   ,

Eastern Cape,Port Alfred,Strand Street,-33.590476,26.90468                                                                                                    ,

Eastern Cape,Port Alfred,Sunningdale Road,-33.614127,26.882365                                                                                                ,

Eastern Cape,Port Alfred,Swan Lane,-33.592104,26.896377                                                                                                       ,

Eastern Cape,Port Alfred,Tamarisk Road,-33.596272,26.877722                                                                                                   ,

Eastern Cape,Port Alfred,Tern Street,-33.600779,26.880646                                                                                                     ,

Eastern Cape,Port Alfred,Thalassa Road,-33.609033,26.888599                                                                                                   ,

Eastern Cape,Port Alfred,Thamsanqa Maceba Street,-33.56025,26.896706                                                                                          ,

Eastern Cape,Port Alfred,The River Road 10.00M,-33.589446,26.867284                                                                                           ,

Eastern Cape,Port Alfred,The River Road,-33.590318,26.868561                                                                                                  ,

Eastern Cape,Port Alfred,Thomas Pearce Lane,-33.595316,26.879997                                                                                              ,

Eastern Cape,Port Alfred,Thongothi Street,-33.562581,26.89625                                                                                                 ,

Eastern Cape,Port Alfred,Trevor Reed,-33.59064,26.866537                                                                                                      ,

Eastern Cape,Port Alfred,Troon Crescent,-33.60724,26.888837                                                                                                   ,

Eastern Cape,Port Alfred,Tulip Street,-33.583595,26.891074                                                                                                    ,

Eastern Cape,Port Alfred,Tuna Road,-33.59709,26.874633                                                                                                        ,

Eastern Cape,Port Alfred,Van Der Riet Street,-33.588342,26.883137                                                                                             ,

Eastern Cape,Port Alfred,Van Der Riet Street,-33.590962,26.885697                                                                                             ,

Eastern Cape,Port Alfred,Van Riebeek Street,-33.599235,26.875862                                                                                              ,

Eastern Cape,Port Alfred,Victor Reed Place,-33.590221,26.86807                                                                                                ,

Eastern Cape,Port Alfred,Victoria Close,-33.591118,26.897374                                                                                                  ,

Eastern Cape,Port Alfred,Viwe Ntamo Street,-33.560439,26.896147                                                                                               ,

Eastern Cape,Port Alfred,Vroom Road,-33.602166,26.887572                                                                                                      ,

Eastern Cape,Port Alfred,Weald Avenue,-33.616045,26.870126                                                                                                    ,

Eastern Cape,Port Alfred,Weald Avenue,-33.617248,26.87082                                                                                                     ,

Eastern Cape,Port Alfred,Wesley Jill,-33.598707,26.890383                                                                                                     ,

Eastern Cape,Port Alfred,West Beach Drive,-33.604384,26.897116                                                                                                ,

Eastern Cape,Port Alfred,West Beach Drive,-33.608238,26.890844                                                                                                ,

Eastern Cape,Port Alfred,West Beach Drive,-33.613235,26.887926                                                                                                ,

Eastern Cape,Port Alfred,West Beach Drive,-33.614434,26.883509                                                                                                ,

Eastern Cape,Port Alfred,West Road,-33.590462,26.883448                                                                                                       ,

Eastern Cape,Port Alfred,Westcliff Lane,-33.597748,26.88685                                                                                                   ,

Eastern Cape,Port Alfred,Wharf Street,-33.590107,26.887043                                                                                                    ,

Eastern Cape,Port Alfred,William Cock Road,-33.590609,26.903144                                                                                               ,

Eastern Cape,Port Alfred,William Cock Road,-33.590998,26.903857                                                                                               ,

Eastern Cape,Port Alfred,William Reed Road,-33.593081,26.866077                                                                                               ,

Eastern Cape,Port Alfred,Wm Pearce Road,-33.595723,26.875933                                                                                                  ,

Eastern Cape,Port Alfred,Wood Street,-33.584915,26.899782                                                                                                     ,

Eastern Cape,Port Alfred,Wood Street,-33.586835,26.902512                                                                                                     ,

Eastern Cape,Port Alfred,Wootton Lane,-33.588063,26.892414                                                                                                    ,

Eastern Cape,Port Alfred,Xolile Maneli Street,-33.558508,26.898263                                                                                            ,

Eastern Cape,Port Alfred,Xolile Maneli Street,-33.561553,26.897077                                                                                            ,

Eastern Cape,Port Alfred,York Road,-33.588453,26.8966     
Eastern Cape,Grahamstown,' Avenue,-33.287883,26.538149                                                                                                        ,

Eastern Cape,Grahamstown,1 E5,-33.301538,26.520235                                                                                                            ,

Eastern Cape,Grahamstown,10 E5,-33.304077,26.521485                                                                                                           ,

Eastern Cape,Grahamstown,10 F5,-33.313931,26.527415                                                                                                           ,

Eastern Cape,Grahamstown,10,-33.308887,26.53348                                                                                                               ,

Eastern Cape,Grahamstown,10,-33.309214,26.532403                                                                                                              ,

Eastern Cape,Grahamstown,11 F5,-33.313275,26.528888                                                                                                           ,

Eastern Cape,Grahamstown,11Th,-33.287,26.539283                                                                                                               ,

Eastern Cape,Grahamstown,11Th,-33.287537,26.53855                                                                                                             ,

Eastern Cape,Grahamstown,12 E5,-33.307496,26.51777                                                                                                            ,

Eastern Cape,Grahamstown,12 F5,-33.315006,26.529997                                                                                                           ,

Eastern Cape,Grahamstown,12.59,-33.292343,26.534431                                                                                                           ,

Eastern Cape,Grahamstown,12.59,-33.293125,26.5356                                                                                                             ,

Eastern Cape,Grahamstown,12.59,-33.293351,26.536322                                                                                                           ,

